a_o,mes,departamento,ciudad,paisoeeresidencia,cant_extranjeros_no_residentes,codigo_pais_alpha3,codigo_pais_numerico
2025,Mar,Choco,Quibdó,Estados Unidos,1,USA,840
2025,Mar,Cordoba,Ayapel,Estados Unidos,1,USA,840
2025,Mar,Cordoba,Cereté,Estados Unidos,10,USA,840
2025,Mar,Cordoba,Chimá,Estados Unidos,7,USA,840
2025,Mar,Cordoba,Chinú,Estados Unidos,1,USA,840
2025,Mar,Cordoba,La Apartada,Estados Unidos,1,USA,840
2025,Mar,Cordoba,Montelíbano,Estados Unidos,4,USA,840
2025,Mar,Cordoba,Montería,Estados Unidos,124,USA,840
2025,Mar,Cordoba,Planeta Rica,Estados Unidos,2,USA,840
2025,Mar,Cordoba,Puerto Libertador,Estados Unidos,1,USA,840
2025,Mar,Cordoba,Sahagún,Estados Unidos,5,USA,840
2025,Mar,Cordoba,San Andrés de Sotavento,Estados Unidos,1,USA,840
2025,Mar,Cordoba,San Antero,Estados Unidos,3,USA,840
2025,Mar,Cordoba,San Bernardo del Viento,Estados Unidos,1,USA,840
2025,Mar,Cordoba,Tierralta,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Agua de Dios,Estados Unidos,8,USA,840
2025,Mar,Cundinamarca,Anapoima,Estados Unidos,2,USA,840
2025,Mar,Cundinamarca,Anolaima,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,Bojacá,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,Cachipay,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Cajicá,Estados Unidos,95,USA,840
2025,Mar,Cundinamarca,Caqueza,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Chía,Estados Unidos,100,USA,840
2025,Mar,Cundinamarca,Choachí,Estados Unidos,2,USA,840
2025,Mar,Cundinamarca,Cogua,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,Cota,Estados Unidos,20,USA,840
2025,Mar,Cundinamarca,El Rosal,Estados Unidos,11,USA,840
2025,Mar,Cundinamarca,Facatativá,Estados Unidos,24,USA,840
2025,Mar,Cundinamarca,Fomeque,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Funza,Estados Unidos,8,USA,840
2025,Mar,Cundinamarca,Fusagasugá,Estados Unidos,33,USA,840
2025,Mar,Cundinamarca,Gachala,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Gachancipá,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,Girardot,Estados Unidos,12,USA,840
2025,Mar,Cundinamarca,Guaduas,Estados Unidos,6,USA,840
2025,Mar,Cundinamarca,Guasca,Estados Unidos,10,USA,840
2025,Mar,Cundinamarca,Guatavita,Estados Unidos,2,USA,840
2025,Mar,Cundinamarca,La Calera,Estados Unidos,9,USA,840
2025,Mar,Cundinamarca,La Mesa,Estados Unidos,12,USA,840
2025,Mar,Cundinamarca,La Palma,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Madrid,Estados Unidos,14,USA,840
2025,Mar,Cundinamarca,Mosquera,Estados Unidos,30,USA,840
2025,Mar,Cundinamarca,Nocaima,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Pacho,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Ricaurte,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,San Bernardo,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,San Cayetano,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,San Francisco,Estados Unidos,4,USA,840
2025,Mar,Cundinamarca,Sasaima,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Sesquilé,Estados Unidos,3,USA,840
2025,Mar,Cundinamarca,Sibaté,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Silvania,Estados Unidos,2,USA,840
2025,Mar,Cundinamarca,Soacha,Estados Unidos,30,USA,840
2025,Mar,Cundinamarca,Sopó,Estados Unidos,32,USA,840
2025,Mar,Cundinamarca,Subachoque,Estados Unidos,27,USA,840
2025,Mar,Cundinamarca,Suesca,Estados Unidos,8,USA,840
2025,Mar,Cundinamarca,Tabio,Estados Unidos,12,USA,840
2025,Mar,Cundinamarca,Tena,Estados Unidos,1,USA,840
2025,Mar,Cundinamarca,Tenjo,Estados Unidos,10,USA,840
2025,Mar,Cundinamarca,Tocancipá,Estados Unidos,11,USA,840
2025,Mar,Cundinamarca,Villeta,Estados Unidos,7,USA,840
2025,Mar,Cundinamarca,Zipacón,Estados Unidos,2,USA,840
2025,Mar,Cundinamarca,Zipaquirá,Estados Unidos,24,USA,840
2025,Mar,Guainia,Inírida,Estados Unidos,2,USA,840
2025,Mar,Guainia,Pana Pana,Estados Unidos,1,USA,840
2025,Mar,Guainia,Puerto Colombia,Estados Unidos,1,USA,840
2025,Mar,Guaviare,San José del Guaviare,Estados Unidos,1,USA,840
2025,Mar,Huila,Campoalegre,Estados Unidos,1,USA,840
2025,Mar,Huila,Elías,Estados Unidos,2,USA,840
2025,Mar,Huila,Garzón,Estados Unidos,2,USA,840
2025,Mar,Huila,La Plata,Estados Unidos,2,USA,840
2025,Mar,Huila,Neiva,Estados Unidos,71,USA,840
2025,Mar,Huila,Pitalito,Estados Unidos,5,USA,840
2025,Mar,Huila,San Agustín,Estados Unidos,6,USA,840
2025,Mar,Huila,Tarqui,Estados Unidos,1,USA,840
2025,Mar,La Guajira,Albania,Estados Unidos,3,USA,840
2025,Mar,La Guajira,Dibulla,Estados Unidos,11,USA,840
2025,Mar,La Guajira,Fonseca,Estados Unidos,1,USA,840
2025,Mar,La Guajira,Hatonuevo,Estados Unidos,1,USA,840
2025,Mar,La Guajira,La Jagua del Pilar,Estados Unidos,1,USA,840
2025,Mar,La Guajira,Maicao,Estados Unidos,15,USA,840
2025,Mar,La Guajira,Riohacha,Estados Unidos,88,USA,840
2025,Mar,La Guajira,San Juan del Cesar,Estados Unidos,1,USA,840
2025,Mar,La Guajira,Villanueva,Estados Unidos,2,USA,840
2025,Mar,Magdalena,Algarrobo,Estados Unidos,9,USA,840
2025,Mar,Magdalena,Aracataca,Estados Unidos,1,USA,840
2025,Mar,Magdalena,Ariguaní,Estados Unidos,5,USA,840
2025,Mar,Magdalena,Ciénaga,Estados Unidos,5,USA,840
2025,Mar,Magdalena,El Banco,Estados Unidos,1,USA,840
2025,Mar,Magdalena,Fundación,Estados Unidos,2,USA,840
2025,Mar,Magdalena,Sabanas de San Angel,Estados Unidos,1,USA,840
2025,Mar,Magdalena,Salamina,Estados Unidos,1,USA,840
2025,Mar,Magdalena,San Sebastián de Buenavista,Estados Unidos,3,USA,840
2025,Mar,Magdalena,Santa Ana,Estados Unidos,5,USA,840
2025,Mar,Magdalena,Santa Bárbara de Pinto,Estados Unidos,4,USA,840
2025,Mar,Magdalena,Santa Marta,Estados Unidos,1472,USA,840
2025,Mar,Magdalena,Sitionuevo,Estados Unidos,1,USA,840
2025,Mar,Magdalena,Zona Bananera,Estados Unidos,3,USA,840
2025,Mar,Meta,Acacías,Estados Unidos,13,USA,840
2025,Mar,Meta,Cumaral,Estados Unidos,1,USA,840
2025,Mar,Meta,Granada,Estados Unidos,2,USA,840
2025,Mar,Meta,Guamal,Estados Unidos,2,USA,840
2025,Mar,Meta,Puerto López,Estados Unidos,1,USA,840
2025,Mar,Meta,Restrepo,Estados Unidos,2,USA,840
2025,Mar,Meta,San Carlos de Guaroa,Estados Unidos,1,USA,840
2025,Mar,Meta,Villavicencio,Estados Unidos,133,USA,840
2025,Mar,Meta,Vistahermosa,Estados Unidos,3,USA,840
2025,Mar,Nariño,Albán,Estados Unidos,2,USA,840
2025,Mar,Nariño,Barbacoas,Estados Unidos,1,USA,840
2025,Mar,Nariño,Ipiales,Estados Unidos,12,USA,840
2025,Mar,Nariño,La Florida,Estados Unidos,2,USA,840
2025,Mar,Nariño,Pasto,Estados Unidos,54,USA,840
2025,Mar,Nariño,Providencia,Estados Unidos,1,USA,840
2025,Mar,Nariño,Pupiales,Estados Unidos,1,USA,840
2025,Mar,Nariño,San Andres de Tumaco,Estados Unidos,2,USA,840
2025,Mar,Nariño,San Pedro de Cartago,Estados Unidos,1,USA,840
2025,Mar,Norte de Santander,Abrego,Estados Unidos,6,USA,840
2025,Mar,Norte de Santander,Bochalema,Estados Unidos,3,USA,840
2025,Mar,Norte de Santander,Bucarasica,Estados Unidos,3,USA,840
2025,Mar,Norte de Santander,Chinácota,Estados Unidos,6,USA,840
2025,Mar,Norte de Santander,Convención,Estados Unidos,1,USA,840
2025,Mar,Norte de Santander,Cúcuta,Estados Unidos,561,USA,840
2025,Mar,Norte de Santander,Cucutilla,Estados Unidos,23,USA,840
2025,Mar,Norte de Santander,El Zulia,Estados Unidos,1,USA,840
2025,Mar,Norte de Santander,La Playa,Estados Unidos,1,USA,840
2025,Mar,Norte de Santander,Los Patios,Estados Unidos,8,USA,840
2025,Mar,Norte de Santander,Ocaña,Estados Unidos,4,USA,840
2025,Mar,Norte de Santander,Pamplona,Estados Unidos,7,USA,840
2025,Mar,Norte de Santander,San Calixto,Estados Unidos,2,USA,840
2025,Mar,Norte de Santander,Villa del Rosario,Estados Unidos,48,USA,840
2025,Mar,Putumayo,Mocoa,Estados Unidos,6,USA,840
2025,Mar,Putumayo,Orito,Estados Unidos,1,USA,840
2025,Mar,Putumayo,Puerto Asís,Estados Unidos,6,USA,840
2025,Mar,Putumayo,Villagarzón,Estados Unidos,5,USA,840
2025,Mar,Quindio,Armenia,Estados Unidos,592,USA,840
2025,Mar,Quindio,Calarca,Estados Unidos,38,USA,840
2025,Mar,Quindio,Circasia,Estados Unidos,25,USA,840
2025,Mar,Quindio,Córdoba,Estados Unidos,3,USA,840
2025,Mar,Quindio,Filandia,Estados Unidos,33,USA,840
2025,Mar,Quindio,Génova,Estados Unidos,1,USA,840
2025,Mar,Quindio,La Tebaida,Estados Unidos,43,USA,840
2025,Mar,Quindio,Montenegro,Estados Unidos,33,USA,840
2025,Mar,Quindio,Pijao,Estados Unidos,2,USA,840
2025,Mar,Quindio,Quimbaya,Estados Unidos,61,USA,840
2025,Mar,Quindio,Salento,Estados Unidos,102,USA,840
2025,Mar,Risaralda,Apía,Estados Unidos,6,USA,840
2025,Mar,Risaralda,Balboa,Estados Unidos,1,USA,840
2025,Mar,Risaralda,Belén de Umbría,Estados Unidos,3,USA,840
2025,Mar,Risaralda,Dosquebradas,Estados Unidos,94,USA,840
2025,Mar,Risaralda,Guática,Estados Unidos,1,USA,840
2025,Mar,Risaralda,La Celia,Estados Unidos,1,USA,840
2025,Mar,Risaralda,La Virginia,Estados Unidos,7,USA,840
2025,Mar,Risaralda,Marsella,Estados Unidos,3,USA,840
2025,Mar,Risaralda,Pereira,Estados Unidos,1471,USA,840
2025,Mar,Risaralda,Santa Rosa de Cabal,Estados Unidos,63,USA,840
2025,Mar,Risaralda,Santuario,Estados Unidos,5,USA,840
2025,Mar,San Andres y Providencia,Providencia,Estados Unidos,57,USA,840
2025,Mar,San Andres y Providencia,San Andrés,Estados Unidos,459,USA,840
2025,Mar,Santander,Aguada,Estados Unidos,9,USA,840
2025,Mar,Santander,Barbosa,Estados Unidos,1,USA,840
2025,Mar,Santander,Barichara,Estados Unidos,8,USA,840
2025,Mar,Santander,Barrancabermeja,Estados Unidos,22,USA,840
2025,Mar,Santander,Bolívar,Estados Unidos,3,USA,840
2025,Mar,Santander,Bucaramanga,Estados Unidos,663,USA,840
2025,Mar,Santander,Chima,Estados Unidos,1,USA,840
2025,Mar,Santander,Concepción,Estados Unidos,1,USA,840
2025,Mar,Santander,Curití,Estados Unidos,1,USA,840
2025,Mar,Santander,Floridablanca,Estados Unidos,79,USA,840
2025,Mar,Santander,Girón,Estados Unidos,15,USA,840
2025,Mar,Santander,Los Santos,Estados Unidos,2,USA,840
2025,Mar,Santander,Málaga,Estados Unidos,1,USA,840
2025,Mar,Santander,Oiba,Estados Unidos,2,USA,840
2025,Mar,Santander,Piedecuesta,Estados Unidos,40,USA,840
2025,Mar,Santander,Rionegro,Estados Unidos,3,USA,840
2025,Mar,Santander,San Andrés,Estados Unidos,1,USA,840
2025,Mar,Santander,San Gil,Estados Unidos,12,USA,840
2025,Mar,Santander,San Vicente de Chucurí,Estados Unidos,1,USA,840
2025,Mar,Santander,Santa Bárbara,Estados Unidos,1,USA,840
2025,Mar,Santander,Socorro,Estados Unidos,2,USA,840
2025,Mar,Santander,Zapatoca,Estados Unidos,1,USA,840
2025,Mar,Sucre,Corozal,Estados Unidos,3,USA,840
2025,Mar,Sucre,Coveñas,Estados Unidos,19,USA,840
2025,Mar,Sucre,Galeras,Estados Unidos,1,USA,840
2025,Mar,Sucre,Palmito,Estados Unidos,1,USA,840
2025,Mar,Sucre,Sampués,Estados Unidos,1,USA,840
2025,Mar,Sucre,San Benito Abad,Estados Unidos,1,USA,840
2025,Mar,Sucre,San Onofre,Estados Unidos,2,USA,840
2025,Mar,Sucre,Santiago de Tolú,Estados Unidos,5,USA,840
2025,Mar,Sucre,Sincelejo,Estados Unidos,20,USA,840
2025,Mar,Sucre,Tolú Viejo,Estados Unidos,8,USA,840
2025,Mar,Tolima,Alpujarra,Estados Unidos,4,USA,840
2025,Mar,Tolima,Cajamarca,Estados Unidos,2,USA,840
2025,Mar,Tolima,Coyaima,Estados Unidos,2,USA,840
2025,Mar,Tolima,Espinal,Estados Unidos,11,USA,840
2025,Mar,Tolima,Guamo,Estados Unidos,9,USA,840
2025,Mar,Tolima,Honda,Estados Unidos,3,USA,840
2025,Mar,Tolima,Ibagué,Estados Unidos,163,USA,840
2025,Mar,Tolima,Líbano,Estados Unidos,4,USA,840
2025,Mar,Tolima,Melgar,Estados Unidos,18,USA,840
2025,Mar,Tolima,Purificación,Estados Unidos,2,USA,840
2025,Mar,Tolima,San Sebastián de Mariquita,Estados Unidos,2,USA,840
2025,Mar,Tolima,Venadillo,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Alcalá,Estados Unidos,31,USA,840
2025,Mar,Valle del Cauca,Andalucía,Estados Unidos,4,USA,840
2025,Mar,Valle del Cauca,Ansermanuevo,Estados Unidos,4,USA,840
2025,Mar,Valle del Cauca,Argelia,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Bolívar,Estados Unidos,4,USA,840
2025,Mar,Valle del Cauca,Buenaventura,Estados Unidos,27,USA,840
2025,Mar,Valle del Cauca,Bugalagrande,Estados Unidos,31,USA,840
2025,Mar,Valle del Cauca,Caicedonia,Estados Unidos,22,USA,840
2025,Mar,Valle del Cauca,Cali,Estados Unidos,5027,USA,840
2025,Mar,Valle del Cauca,Calima,Estados Unidos,38,USA,840
2025,Mar,Valle del Cauca,Candelaria,Estados Unidos,12,USA,840
2025,Mar,Valle del Cauca,Cartago,Estados Unidos,80,USA,840
2025,Mar,Valle del Cauca,Dagua,Estados Unidos,7,USA,840
2025,Mar,Valle del Cauca,El Cairo,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,El Cerrito,Estados Unidos,30,USA,840
2025,Mar,Valle del Cauca,Florida,Estados Unidos,5,USA,840
2025,Mar,Valle del Cauca,Ginebra,Estados Unidos,3,USA,840
2025,Mar,Valle del Cauca,Guacarí,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Guadalajara de Buga,Estados Unidos,42,USA,840
2025,Mar,Valle del Cauca,Jamundí,Estados Unidos,88,USA,840
2025,Mar,Valle del Cauca,La Cumbre,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,La Unión,Estados Unidos,6,USA,840
2025,Mar,Valle del Cauca,La Victoria,Estados Unidos,2,USA,840
2025,Mar,Valle del Cauca,Obando,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Palmira,Estados Unidos,189,USA,840
2025,Mar,Valle del Cauca,Pradera,Estados Unidos,5,USA,840
2025,Mar,Valle del Cauca,Restrepo,Estados Unidos,10,USA,840
2025,Mar,Valle del Cauca,Roldanillo,Estados Unidos,18,USA,840
2025,Mar,Valle del Cauca,San Pedro,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Sevilla,Estados Unidos,9,USA,840
2025,Mar,Valle del Cauca,Toro,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Trujillo,Estados Unidos,1,USA,840
2025,Mar,Valle del Cauca,Tuluá,Estados Unidos,60,USA,840
2025,Mar,Valle del Cauca,Vijes,Estados Unidos,4,USA,840
2025,Mar,Valle del Cauca,Yumbo,Estados Unidos,46,USA,840
2025,Mar,Valle del Cauca,Zarzal,Estados Unidos,14,USA,840
2025,Mar,Vaupes,Mitú,Estados Unidos,1,USA,840
2025,Mar,Vichada,Puerto Carreño,Estados Unidos,2,USA,840
2025,Mar,Antioquia,Medellín,Estonia,14,EST,233
2025,Mar,Atlantico,Barranquilla,Estonia,3,EST,233
2025,Mar,Bogota D.C.,Bogotá D.C.,Estonia,48,EST,233
2025,Mar,Bolivar,Achí,Estonia,1,EST,233
2025,Mar,Bolivar,Cartagena,Estonia,21,EST,233
2025,Mar,Magdalena,Santa Marta,Estonia,2,EST,233
2025,Mar,San Andres y Providencia,San Andrés,Estonia,2,EST,233
2025,Mar,Valle del Cauca,Cali,Estonia,2,EST,233
2025,Mar,Antioquia,Medellín,Etiopía,1,ETH,231
2025,Mar,Bogota D.C.,Bogotá D.C.,Etiopía,61,ETH,231
2025,Mar,Bolivar,Cartagena,Etiopía,5,ETH,231
2025,Mar,Risaralda,Pereira,Etiopía,1,ETH,231
2025,Mar,Valle del Cauca,Buenaventura,Etiopía,2,ETH,231
2025,Mar,Antioquia,Abejorral,Filipinas,1,PHL,608
2025,Mar,Antioquia,Envigado,Filipinas,1,PHL,608
2025,Mar,Antioquia,Jardín,Filipinas,1,PHL,608
2025,Mar,Antioquia,Medellín,Filipinas,28,PHL,608
2025,Mar,Antioquia,Turbo,Filipinas,4,PHL,608
2025,Mar,Atlantico,Barranquilla,Filipinas,58,PHL,608
2025,Mar,Bogota D.C.,Bogotá D.C.,Filipinas,88,PHL,608
2025,Mar,Bolivar,Calamar,Filipinas,1,PHL,608
2025,Mar,Bolivar,Cartagena,Filipinas,410,PHL,608
2025,Mar,Caqueta,Cartagena del Chairá,Filipinas,1,PHL,608
2025,Mar,Cordoba,Montería,Filipinas,6,PHL,608
2025,Mar,Cundinamarca,Facatativá,Filipinas,1,PHL,608
2025,Mar,Magdalena,Santa Marta,Filipinas,199,PHL,608
2025,Mar,Meta,Villavicencio,Filipinas,1,PHL,608
2025,Mar,Norte de Santander,Cúcuta,Filipinas,1,PHL,608
2025,Mar,Quindio,Armenia,Filipinas,1,PHL,608
2025,Mar,San Andres y Providencia,Providencia,Filipinas,1,PHL,608
2025,Mar,Santander,Bucaramanga,Filipinas,3,PHL,608
2025,Mar,Sucre,Coveñas,Filipinas,6,PHL,608
2025,Mar,Valle del Cauca,Bolívar,Filipinas,1,PHL,608
2025,Mar,Valle del Cauca,Buenaventura,Filipinas,432,PHL,608
2025,Mar,Valle del Cauca,Cali,Filipinas,11,PHL,608
2025,Mar,Valle del Cauca,Palmira,Filipinas,1,PHL,608
2025,Mar,Amazonas,Leticia,Finlandia,1,FIN,246
2025,Mar,Antioquia,Envigado,Finlandia,1,FIN,246
2025,Mar,Antioquia,Medellín,Finlandia,32,FIN,246
2025,Mar,Atlantico,Baranoa,Finlandia,1,FIN,246
2025,Mar,Atlantico,Barranquilla,Finlandia,2,FIN,246
2025,Mar,Atlantico,Soledad,Finlandia,1,FIN,246
2025,Mar,Bogota D.C.,Bogotá D.C.,Finlandia,61,FIN,246
2025,Mar,Bolivar,Achí,Finlandia,1,FIN,246
2025,Mar,Bolivar,Cartagena,Finlandia,23,FIN,246
2025,Mar,Casanare,Villanueva,Finlandia,1,FIN,246
2025,Mar,Cundinamarca,Chía,Finlandia,1,FIN,246
2025,Mar,Cundinamarca,Mosquera,Finlandia,1,FIN,246
2025,Mar,Magdalena,Santa Marta,Finlandia,3,FIN,246
2025,Mar,Nariño,Ipiales,Finlandia,1,FIN,246
2025,Mar,Norte de Santander,Cúcuta,Finlandia,2,FIN,246
2025,Mar,Risaralda,Pereira,Finlandia,2,FIN,246
2025,Mar,Santander,San Gil,Finlandia,1,FIN,246
2025,Mar,Valle del Cauca,Cali,Finlandia,2,FIN,246
2025,Mar,Bogota D.C.,Bogotá D.C.,Fiyi,2,FJI,242
2025,Mar,Amazonas,Leticia,Francia,17,FRA,250
2025,Mar,Antioquia,Abejorral,Francia,16,FRA,250
2025,Mar,Antioquia,Bello,Francia,2,FRA,250
2025,Mar,Antioquia,Chigorodó,Francia,1,FRA,250
2025,Mar,Antioquia,Cocorná,Francia,2,FRA,250
2025,Mar,Antioquia,Copacabana,Francia,1,FRA,250
2025,Mar,Antioquia,El Carmen de Viboral,Francia,1,FRA,250
2025,Mar,Antioquia,Envigado,Francia,7,FRA,250
2025,Mar,Antioquia,Guarne,Francia,2,FRA,250
2025,Mar,Antioquia,Guatape,Francia,2,FRA,250
2025,Mar,Antioquia,Itagui,Francia,1,FRA,250
2025,Mar,Antioquia,Jardín,Francia,3,FRA,250
2025,Mar,Antioquia,La Ceja,Francia,1,FRA,250
2025,Mar,Antioquia,Medellín,Francia,992,FRA,250
2025,Mar,Antioquia,Necoclí,Francia,3,FRA,250
2025,Mar,Antioquia,Rionegro,Francia,12,FRA,250
2025,Mar,Antioquia,Sabaneta,Francia,3,FRA,250
2025,Mar,Antioquia,San Carlos,Francia,1,FRA,250
2025,Mar,Antioquia,San Rafael,Francia,2,FRA,250
2025,Mar,Atlantico,Barranquilla,Francia,109,FRA,250
2025,Mar,Atlantico,Juan de Acosta,Francia,7,FRA,250
2025,Mar,Atlantico,Puerto Colombia,Francia,3,FRA,250
2025,Mar,Bogota D.C.,Bogotá D.C.,Francia,4587,FRA,250
2025,Mar,Bolivar,Achí,Francia,1,FRA,250
2025,Mar,Bolivar,Arenal,Francia,1,FRA,250
2025,Mar,Bolivar,Cartagena,Francia,962,FRA,250
2025,Mar,Boyaca,Duitama,Francia,3,FRA,250
2025,Mar,Boyaca,Tunja,Francia,2,FRA,250
2025,Mar,Boyaca,Villa de Leyva,Francia,8,FRA,250
2025,Mar,Caldas,Manizales,Francia,3,FRA,250
2025,Mar,Caqueta,Cartagena del Chairá,Francia,1,FRA,250
2025,Mar,Casanare,Yopal,Francia,1,FRA,250
2025,Mar,Cauca,Popayán,Francia,11,FRA,250
2025,Mar,Cesar,Aguachica,Francia,1,FRA,250
2025,Mar,Cesar,Valledupar,Francia,2,FRA,250
2025,Mar,Choco,Acandí,Francia,16,FRA,250
2025,Mar,Choco,Bahía Solano,Francia,2,FRA,250
2025,Mar,Choco,Juradó,Francia,1,FRA,250
2025,Mar,Choco,Unguía,Francia,1,FRA,250
2025,Mar,Cordoba,Montería,Francia,5,FRA,250
2025,Mar,Cundinamarca,Bojacá,Francia,1,FRA,250
2025,Mar,Cundinamarca,Cajicá,Francia,3,FRA,250
2025,Mar,Cundinamarca,Caqueza,Francia,2,FRA,250
2025,Mar,Cundinamarca,Chía,Francia,6,FRA,250
2025,Mar,Cundinamarca,El Colegio,Francia,1,FRA,250
2025,Mar,Cundinamarca,Facatativá,Francia,1,FRA,250
2025,Mar,Cundinamarca,Funza,Francia,1,FRA,250
2025,Mar,Cundinamarca,Fusagasugá,Francia,3,FRA,250
2025,Mar,Cundinamarca,Girardot,Francia,1,FRA,250
2025,Mar,Cundinamarca,La Calera,Francia,8,FRA,250
2025,Mar,Cundinamarca,Mosquera,Francia,2,FRA,250
2025,Mar,Cundinamarca,San Antonio del Tequendama,Francia,1,FRA,250
2025,Mar,Cundinamarca,San Juan de Río Seco,Francia,1,FRA,250
2025,Mar,Cundinamarca,Suesca,Francia,1,FRA,250
2025,Mar,Cundinamarca,Tabio,Francia,1,FRA,250
2025,Mar,Cundinamarca,Tenjo,Francia,1,FRA,250
2025,Mar,Cundinamarca,Tocancipá,Francia,1,FRA,250
2025,Mar,Cundinamarca,Zipaquirá,Francia,2,FRA,250
2025,Mar,Guaviare,San José del Guaviare,Francia,1,FRA,250
2025,Mar,Huila,Acevedo,Francia,2,FRA,250
2025,Mar,Huila,Nátaga,Francia,2,FRA,250
2025,Mar,Huila,Neiva,Francia,6,FRA,250
2025,Mar,Huila,San Agustín,Francia,4,FRA,250
2025,Mar,La Guajira,Dibulla,Francia,4,FRA,250
2025,Mar,La Guajira,Maicao,Francia,1,FRA,250
2025,Mar,La Guajira,Riohacha,Francia,9,FRA,250
2025,Mar,La Guajira,Villanueva,Francia,1,FRA,250
2025,Mar,Magdalena,Santa Ana,Francia,1,FRA,250
2025,Mar,Magdalena,Santa Marta,Francia,171,FRA,250
2025,Mar,Meta,Guamal,Francia,1,FRA,250
2025,Mar,Meta,Mesetas,Francia,2,FRA,250
2025,Mar,Meta,Villavicencio,Francia,2,FRA,250
2025,Mar,Nariño,Ipiales,Francia,28,FRA,250
2025,Mar,Nariño,Pasto,Francia,5,FRA,250
2025,Mar,Norte de Santander,Cúcuta,Francia,14,FRA,250
2025,Mar,Norte de Santander,Pamplona,Francia,1,FRA,250
2025,Mar,Putumayo,Mocoa,Francia,4,FRA,250
2025,Mar,Quindio,Armenia,Francia,19,FRA,250
2025,Mar,Quindio,Filandia,Francia,1,FRA,250
2025,Mar,Quindio,Montenegro,Francia,1,FRA,250
2025,Mar,Quindio,Pijao,Francia,2,FRA,250
2025,Mar,Quindio,Quimbaya,Francia,3,FRA,250
2025,Mar,Quindio,Salento,Francia,35,FRA,250
2025,Mar,Risaralda,Dosquebradas,Francia,1,FRA,250
2025,Mar,Risaralda,La Virginia,Francia,1,FRA,250
2025,Mar,Risaralda,Pereira,Francia,53,FRA,250
2025,Mar,San Andres y Providencia,Providencia,Francia,10,FRA,250
2025,Mar,San Andres y Providencia,San Andrés,Francia,32,FRA,250
2025,Mar,Santander,Barichara,Francia,1,FRA,250
2025,Mar,Santander,Bucaramanga,Francia,16,FRA,250
2025,Mar,Santander,Floridablanca,Francia,3,FRA,250
2025,Mar,Santander,Piedecuesta,Francia,3,FRA,250
2025,Mar,Santander,Pinchote,Francia,1,FRA,250
2025,Mar,Sucre,Coveñas,Francia,1,FRA,250
2025,Mar,Sucre,Los Palmitos,Francia,1,FRA,250
2025,Mar,Sucre,Ovejas,Francia,1,FRA,250
2025,Mar,Sucre,San Onofre,Francia,1,FRA,250
2025,Mar,Sucre,Sincelejo,Francia,1,FRA,250
2025,Mar,Tolima,Alpujarra,Francia,2,FRA,250
2025,Mar,Tolima,Ibagué,Francia,8,FRA,250
2025,Mar,Tolima,San Antonio,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Alcalá,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Andalucía,Francia,3,FRA,250
2025,Mar,Valle del Cauca,Buenaventura,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Cali,Francia,166,FRA,250
2025,Mar,Valle del Cauca,Calima,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Cartago,Francia,5,FRA,250
2025,Mar,Valle del Cauca,Jamundí,Francia,1,FRA,250
2025,Mar,Valle del Cauca,La Unión,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Palmira,Francia,9,FRA,250
2025,Mar,Valle del Cauca,Roldanillo,Francia,1,FRA,250
2025,Mar,Valle del Cauca,Tuluá,Francia,4,FRA,250
2025,Mar,Bogota D.C.,Bogotá D.C.,Gabón,1,GAB,266
2025,Mar,Quindio,Armenia,Gabón,1,GAB,266
2025,Mar,Bogota D.C.,Bogotá D.C.,Gambia,2,GMB,270
2025,Mar,Bolivar,Cartagena,Gambia,1,GMB,270
2025,Mar,Antioquia,Medellín,Georgia,2,GEO,268
2025,Mar,Atlantico,Barranquilla,Georgia,3,GEO,268
